Date Time,RelativeHumidity (% RH),Temperature (0°C ),rain rate (mm/hr),SpecificAttennuation(dB/km),TotalAttenuation(dB)
1/6/2019 20:30,22.7,18.8,0,0,0
1/6/2019 20:45,21.3,18.8,0,0,0
1/6/2019 21:00,21,18.6,0,0,0
1/6/2019 21:15,20.3,19,0,0,0
1/6/2019 21:30,20.1,19.1,0,0,0
1/6/2019 21:45,20.7,18.9,0,0,0
1/6/2019 22:00,21.3,18.6,0,0,0
1/6/2019 22:15,21.5,18.4,0,0,0
1/6/2019 22:30,21.4,18.4,0,0,0
1/6/2019 22:45,21.7,18.2,0,0,0
1/6/2019 23:00,21.8,18.1,0,0,0
1/6/2019 23:15,21.9,18,0,0,0
1/6/2019 23:30,21.8,18,0,0,0
1/6/2019 23:45,22.1,17.8,0,0,0
1/7/2019 0:00,22.4,17.6,0,0,0
1/7/2019 0:15,22.3,17.6,0,0,0
1/7/2019 0:30,22.4,17.5,0,0,0
1/7/2019 0:45,22.5,17.4,0,0,0
1/7/2019 1:00,23.1,17.1,0,0,0
1/7/2019 1:15,23.8,16.7,0,0,0
1/7/2019 1:30,23.9,16.7,0,0,0
1/7/2019 1:45,23.9,16.7,0,0,0
1/7/2019 2:00,24.5,16.5,0,0,0
1/7/2019 2:15,23.7,16.7,0,0,0
1/7/2019 2:30,23.4,16.8,0,0,0
1/7/2019 2:45,23.4,16.6,0,0,0
1/7/2019 3:00,24.5,15.9,0,0,0
1/7/2019 3:15,25.4,15.2,0,0,0
1/7/2019 3:30,26.4,14.7,0,0,0
1/7/2019 3:45,27.6,14.6,0,0,0
1/7/2019 4:00,30.1,14.4,0,0,0
1/7/2019 4:15,32.4,14.2,0,0,0
1/7/2019 4:30,33.3,13.9,0,0,0
1/7/2019 4:45,33.3,13.4,0,0,0
1/7/2019 5:00,32.3,13.9,0,0,0
1/7/2019 5:15,34.9,13.5,0,0,0
1/7/2019 5:30,35,12.3,0,0,0
1/7/2019 5:45,35.3,12,0,0,0
1/7/2019 6:00,40,10.9,0,0,0
1/7/2019 6:15,43.2,10.3,0,0,0
1/7/2019 6:30,42.7,10.4,0,0,0
1/7/2019 6:45,42.1,10.7,0,0,0
1/7/2019 7:00,42,10.9,0,0,0
1/7/2019 7:15,38,12.5,0,0,0
1/7/2019 7:30,33.1,14.7,0,0,0
1/7/2019 7:45,30.3,16.2,0,0,0
1/7/2019 8:00,29.7,17.1,0,0,0
1/7/2019 8:15,29.2,17.5,0,0,0
1/7/2019 8:30,28.7,17.8,0,0,0
1/7/2019 8:45,28.9,18.4,0,0,0
1/7/2019 9:00,29.4,18.9,0,0,0
1/7/2019 9:15,29.8,19.2,0,0,0
1/7/2019 9:30,29.4,19.8,0,0,0
1/7/2019 9:45,28.3,20.2,0,0,0
1/7/2019 10:00,27.3,20.9,0,0,0
1/7/2019 10:15,26.3,21.3,0,0,0
1/7/2019 10:30,25.4,21.4,0,0,0
1/7/2019 10:45,25.4,21.7,0,0,0
1/7/2019 11:00,24.4,22.3,0,0,0
1/7/2019 11:15,23.6,22.7,0,0,0
1/7/2019 11:30,22.7,23,0,0,0
1/7/2019 11:45,21.8,23.1,0,0,0
1/7/2019 12:00,21.1,23.6,0,0,0
1/7/2019 12:15,20.5,24,0,0,0
1/7/2019 12:30,19.1,24.2,0,0,0
1/7/2019 12:45,17.7,24.8,0,0,0
1/7/2019 13:00,17.1,24.9,0,0,0
1/7/2019 13:15,15.7,25.4,0,0,0
1/7/2019 13:30,16.2,25.5,0,0,0
1/7/2019 13:45,16.7,25.7,0,0,0
1/7/2019 14:00,16.4,25.6,0,0,0
1/7/2019 14:15,16.2,25.5,0,0,0
1/7/2019 14:30,15.9,25.6,0,0,0
1/7/2019 14:45,15.6,26,0,0,0
1/7/2019 15:00,14.9,26,0,0,0
1/7/2019 15:15,14.7,26.1,0,0,0
1/7/2019 15:30,13.7,25.7,0,0,0
1/7/2019 15:45,13.8,25.7,0,0,0
1/7/2019 16:00,14.8,25.5,0,0,0
1/7/2019 16:15,14.9,25.3,0,0,0
1/7/2019 16:30,14.7,25.1,0,0,0
1/7/2019 16:45,15.8,25.2,0,0,0
1/7/2019 17:00,16.2,24.6,0,0,0
1/7/2019 17:15,17.6,24.3,0,0,0
1/7/2019 17:30,18.4,23.9,0,0,0
1/7/2019 17:45,19.3,23.4,0,0,0
1/7/2019 18:00,19.9,22.9,0,0,0
1/7/2019 18:15,21,22.3,0,0,0
1/7/2019 18:30,22.2,21.9,0,0,0
1/7/2019 18:45,22.9,21.5,0,0,0
1/7/2019 19:00,22.7,21.3,0,0,0
1/7/2019 19:15,22.7,21.1,0,0,0
1/7/2019 19:30,22.5,20.7,0,0,0
1/7/2019 19:45,21,20.6,0,0,0
1/7/2019 20:00,19.7,20.4,0,0,0
1/7/2019 20:15,19.3,20.3,0,0,0
1/7/2019 20:30,19.2,20.1,0,0,0
1/7/2019 20:45,19.9,19.7,0,0,0
1/7/2019 21:00,20.5,19.1,0,0,0
1/7/2019 21:15,21.2,18.5,0,0,0
1/7/2019 21:30,22.1,17.9,0,0,0
1/7/2019 21:45,20.3,18.7,0,0,0
1/7/2019 22:00,20.8,18.4,0,0,0
1/7/2019 22:15,22,17.6,0,0,0
1/7/2019 22:30,22.6,17.1,0,0,0
1/7/2019 22:45,22.7,16.9,0,0,0
1/7/2019 23:00,22.7,17.2,0,0,0
1/7/2019 23:15,23.9,16.7,0,0,0
1/7/2019 23:30,24.1,16.7,0,0,0
1/7/2019 23:45,23.5,17,0,0,0
1/8/2019 0:00,24,16.8,0,0,0
1/8/2019 0:15,24.3,16.7,0,0,0
1/8/2019 0:30,24.7,16.5,0,0,0
1/8/2019 0:45,24.4,16.8,0,0,0
1/8/2019 1:00,26.1,16.1,0,0,0
1/8/2019 1:15,28.4,14.9,0,0,0
1/8/2019 1:30,29.6,14.2,0,0,0
1/8/2019 1:45,30.7,13.8,0,0,0
1/8/2019 2:00,30.7,13.8,0,0,0
1/8/2019 2:15,29.9,14.4,0,0,0
1/8/2019 2:30,29.8,14.6,0,0,0
1/8/2019 2:45,30.4,14.5,0,0,0
1/8/2019 3:00,31.6,14,0,0,0
1/8/2019 3:15,30.6,14.3,0,0,0
1/8/2019 3:30,29.4,14.8,0,0,0
1/8/2019 3:45,30.1,14.5,0,0,0
1/8/2019 4:00,31.4,13.9,0,0,0
1/8/2019 4:15,32.5,13.6,0,0,0
1/8/2019 4:30,33.2,13.4,0,0,0
1/8/2019 4:45,35.8,13.2,0,0,0
1/8/2019 5:00,43.1,13.4,0,0,0
1/8/2019 5:15,49.7,13.2,0,0,0
1/8/2019 5:30,52.3,13.3,0,0,0
1/8/2019 5:45,53.6,12.8,0,0,0
1/8/2019 6:00,56.8,11.7,0,0,0
1/8/2019 6:15,58.4,11,0,0,0
1/8/2019 6:30,57.6,10.7,0,0,0
1/8/2019 6:45,57.6,10.6,0,0,0
1/8/2019 7:00,56,10.5,0,0,0
1/8/2019 7:15,47.4,12.5,0,0,0
1/8/2019 7:30,40.8,14.9,0,0,0
1/8/2019 7:45,37.2,16.3,0,0,0
1/8/2019 8:00,36.5,17,0,0,0
1/8/2019 8:15,36.2,17.4,0,0,0
1/8/2019 8:30,36.8,17.9,0,0,0
1/8/2019 8:45,36.3,18.3,0,0,0
1/8/2019 9:00,36.8,18.7,0,0,0
1/8/2019 9:15,36.3,19.1,0,0,0
1/8/2019 9:30,35.7,19.6,0,0,0
1/8/2019 9:45,34.6,20.3,0,0,0
1/8/2019 10:00,33.4,20.8,0,0,0
1/8/2019 10:15,31.9,21,0,0,0
1/8/2019 10:30,31,21.2,0,0,0
1/8/2019 10:45,29.5,21.4,0,0,0
1/8/2019 11:00,28.4,22.3,0,0,0
1/8/2019 11:15,26.6,22.3,0,0,0
1/8/2019 11:30,24.6,22.5,0,0,0
1/8/2019 11:45,23.2,22.9,0,0,0
1/8/2019 12:00,22.8,23.7,0,0,0
1/8/2019 12:15,22.9,23.6,0,0,0
1/8/2019 12:30,22,24.1,0,0,0
1/8/2019 12:45,21,24.5,0,0,0
1/8/2019 13:00,19.3,24.5,0,0,0
1/8/2019 13:15,19.2,24.8,0,0,0
1/8/2019 13:30,17.7,24.9,0,0,0
1/8/2019 13:45,16.3,25.5,0,0,0
1/8/2019 14:00,15.6,25.5,0,0,0
1/8/2019 14:15,16.6,25.8,0,0,0
1/8/2019 14:30,16.1,25.9,0,0,0
1/8/2019 14:45,14.9,25.8,0,0,0
1/8/2019 15:00,14.5,25.8,0,0,0
1/8/2019 15:15,14.1,26,0,0,0
1/8/2019 15:30,13.9,26,0,0,0
1/8/2019 15:45,14,25.9,0,0,0
1/8/2019 16:00,13.4,25.8,0,0,0
1/8/2019 16:15,13.6,25.8,0,0,0
1/8/2019 16:30,13.4,25.7,0,0,0
1/8/2019 16:45,13.7,25.6,0,0,0
1/8/2019 17:00,14,25.4,0,0,0
1/8/2019 17:15,14.2,25.1,0,0,0
1/8/2019 17:30,14.8,24.7,0,0,0
1/8/2019 17:45,15.8,24.1,0,0,0
1/8/2019 18:00,15.6,23.5,0,0,0
1/8/2019 18:15,16.2,22.9,0,0,0
1/8/2019 18:30,16.8,22.2,0,0,0
1/8/2019 18:45,17.4,21.8,0,0,0
1/8/2019 19:00,19.4,21.7,0,0,0
1/8/2019 19:15,21.2,21.3,0,0,0
1/8/2019 19:30,22.5,21.1,0,0,0
1/8/2019 19:45,22.9,21.1,0,0,0
1/8/2019 20:00,23.1,20.9,0,0,0
1/8/2019 20:15,24,20.3,0,0,0
1/8/2019 20:30,25.2,19.6,0,0,0
1/8/2019 20:45,25.3,19.4,0,0,0
1/8/2019 21:00,24.7,19.3,0,0,0
1/8/2019 21:15,25.6,18.5,0,0,0
1/8/2019 21:30,25.6,18.1,0,0,0
1/8/2019 21:45,24.6,18.2,0,0,0
1/8/2019 22:00,24.4,18.1,0,0,0
1/8/2019 22:15,24.3,17.9,0,0,0
1/8/2019 22:30,23.5,18.1,0,0,0
1/8/2019 22:45,23.8,17.8,0,0,0
1/8/2019 23:00,24.5,17.5,0,0,0
1/8/2019 23:15,25.7,17.2,0,0,0
1/8/2019 23:30,26.8,17,0,0,0
1/8/2019 23:45,28.2,16.7,0,0,0
1/9/2019 0:00,29.5,16.4,0,0,0
1/9/2019 0:15,30.5,16.2,0,0,0
1/9/2019 0:30,30.8,16.1,0,0,0
1/9/2019 0:45,31.4,15.8,0,0,0
1/9/2019 1:00,31.9,15.6,0,0,0
1/9/2019 1:15,31.8,15.7,0,0,0
1/9/2019 1:30,33.3,15.1,0,0,0
1/9/2019 1:45,33.5,15.1,0,0,0
1/9/2019 2:00,33.6,15.1,0,0,0
1/9/2019 2:15,33,15.3,0,0,0
1/9/2019 2:30,33.2,15.3,0,0,0
1/9/2019 2:45,33.6,15.2,0,0,0
1/9/2019 3:00,33.2,15.3,0,0,0
1/9/2019 3:15,33.3,15.3,0,0,0
1/9/2019 3:30,34.7,14.7,0,0,0
1/9/2019 3:45,36.9,13.8,0,0,0
1/9/2019 4:00,36.8,14,0,0,0
1/9/2019 4:15,36.7,14.1,0,0,0
1/9/2019 4:30,36.8,14.3,0,0,0
1/9/2019 4:45,37.3,14.2,0,0,0
1/9/2019 5:00,37.7,14,0,0,0
1/9/2019 5:15,37.4,14.1,0,0,0
1/9/2019 5:30,38,13.8,0,0,0
1/9/2019 5:45,38.2,13.7,0,0,0
1/9/2019 6:00,38.7,13.6,0,0,0
1/9/2019 6:15,37.6,14.1,0,0,0
1/9/2019 6:30,39.1,13.6,0,0,0
1/9/2019 6:45,40.8,13,0,0,0
1/9/2019 7:00,42.6,12.8,0,0,0
1/9/2019 7:15,43.5,14.1,0,0,0
1/9/2019 7:30,43.3,15.8,0,0,0
1/9/2019 7:45,42.9,16.8,0,0,0
1/9/2019 8:00,41.1,17.3,0,0,0
1/9/2019 8:15,34.6,17.8,0,0,0
1/9/2019 8:30,33.5,18,0,0,0
1/9/2019 8:45,35.2,17.9,0,0,0
1/9/2019 9:00,35.7,18.2,0,0,0
1/9/2019 9:15,36.6,18.4,0,0,0
1/9/2019 9:30,36.5,18.7,0,0,0
1/9/2019 9:45,36.4,19.2,0,0,0
1/9/2019 10:00,37.5,19.1,0,0,0
1/9/2019 10:15,40.5,19.4,0,0,0
1/9/2019 10:30,43.6,19.8,0,0,0
1/9/2019 10:45,44.5,19.8,0,0,0
1/9/2019 11:00,43.4,20.5,0,0,0
1/9/2019 11:15,42.4,20.7,0,0,0
1/9/2019 11:30,39.1,21.3,0,0,0
1/9/2019 11:45,37,21.6,0,0,0
1/9/2019 12:00,35,22,0,0,0
1/9/2019 12:15,32.4,22.7,0,0,0
1/9/2019 12:30,31,22.9,0,0,0
1/9/2019 12:45,32,22.5,0,0,0
1/9/2019 13:00,29.6,23,0,0,0
1/9/2019 13:15,29.6,23,0,0,0
1/9/2019 13:30,30.2,23.1,0,0,0
1/9/2019 13:45,29.4,23.2,0,0,0
1/9/2019 14:00,28.3,23.7,0,0,0
1/9/2019 14:15,28.1,23.9,0,0,0
1/9/2019 14:30,26.6,24.4,0,0,0
1/9/2019 14:45,26.9,24.2,0,0,0
1/9/2019 15:00,27.5,24.1,0,0,0
1/9/2019 15:15,25.3,24.3,0,0,0
1/9/2019 15:30,24.2,24.3,0,0,0
1/9/2019 15:45,22.8,24.2,0,0,0
1/9/2019 16:00,19.7,24.6,0,0,0
1/9/2019 16:15,19.7,24.2,0,0,0
1/9/2019 16:30,21.5,23.8,0,0,0
1/9/2019 16:45,20.8,23.7,0,0,0
1/9/2019 17:00,18.8,23.7,0,0,0
1/9/2019 17:15,19,23.4,0,0,0
1/9/2019 17:30,18.9,23,0,0,0
1/9/2019 17:45,19,22.7,0,0,0
1/9/2019 18:00,17.9,22.2,0,0,0
1/9/2019 18:15,20.3,21.8,0,0,0
1/9/2019 18:30,21.1,21.3,0,0,0
1/9/2019 18:45,21.3,21,0,0,0
1/9/2019 19:00,22.9,20.7,0,0,0
1/9/2019 19:15,25.1,20.3,0,0,0
1/9/2019 19:30,26.4,19.9,0,0,0
1/9/2019 19:45,27.3,19.7,0,0,0
1/9/2019 20:00,28.6,19.6,0,0,0
1/9/2019 20:15,28.7,19.5,0,0,0
1/9/2019 20:30,27.8,19.4,0,0,0
1/9/2019 20:45,27,19.5,0,0,0
1/9/2019 21:00,27.2,19.4,0,0,0
1/9/2019 21:15,27.7,19.2,0,0,0
1/9/2019 21:30,28.1,19,0,0,0
1/9/2019 21:45,27.8,18.8,0,0,0
1/9/2019 22:00,27.7,18.8,0,0,0
1/9/2019 22:15,28.3,18.8,0,0,0
1/9/2019 22:30,28.9,18.7,0,0,0
1/9/2019 22:45,30.4,18.5,0,0,0
1/9/2019 23:00,32.3,18.7,0,0,0
1/9/2019 23:15,32.3,18.8,0,0,0
1/9/2019 23:30,32.6,18.6,0,0,0
1/9/2019 23:45,33.1,18.5,0,0,0
1/10/2019 0:00,33.5,18.5,0,0,0
1/10/2019 0:15,33.6,18.5,0,0,0
1/10/2019 0:30,33.9,18.5,0,0,0
1/10/2019 0:45,33.8,18.5,0,0,0
1/10/2019 1:00,35,18.5,0,0,0
1/10/2019 1:15,36.4,18.5,0,0,0
1/10/2019 1:30,37.6,18.2,0,0,0
1/10/2019 1:45,38,18,0,0,0
1/10/2019 2:00,38.3,17.8,0,0,0
1/10/2019 2:15,38.3,17.6,0,0,0
1/10/2019 2:30,39,17.4,0,0,0
1/10/2019 2:45,39,17.4,0,0,0
1/10/2019 3:00,39.4,17.3,0,0,0
1/10/2019 3:15,39.7,17.2,0,0,0
1/10/2019 3:30,39.6,17.1,0,0,0
1/10/2019 3:45,40,17,0,0,0
1/10/2019 4:00,40.3,16.6,0,0,0
1/10/2019 4:15,40.9,16.4,0,0,0
1/10/2019 4:30,42.1,16,0,0,0
1/10/2019 4:45,43.6,15.5,0,0,0
1/10/2019 5:00,44.8,15.1,0,0,0
1/10/2019 5:15,45.6,15,0,0,0
1/10/2019 5:30,46.2,15.1,0,0,0
1/10/2019 5:45,47.3,15.2,0,0,0
1/10/2019 6:00,48.3,15.2,0,0,0
1/10/2019 6:15,49.5,14.9,0,0,0
1/10/2019 6:30,50.4,15.1,0,0,0
1/10/2019 6:45,51.3,15.2,0,0,0
1/10/2019 7:00,52,15.1,0,0,0
1/10/2019 7:15,51.4,15.3,0,0,0
1/10/2019 7:30,50.1,15.7,0,0,0
1/10/2019 7:45,48.2,16.3,0,0,0
1/10/2019 8:00,46.8,16.9,0,0,0
1/10/2019 8:15,45.8,17.5,0,0,0
1/10/2019 8:30,45.1,17.9,0,0,0
1/10/2019 8:45,45.1,18.1,0,0,0
1/10/2019 9:00,45.1,18.6,0,0,0
1/10/2019 9:15,44.4,19,0,0,0
1/10/2019 9:30,44,19.4,0,0,0
1/10/2019 9:45,43.3,19.7,0,0,0
1/10/2019 10:00,43.7,20,0,0,0
1/10/2019 10:15,43.3,20.4,0,0,0
1/10/2019 10:30,42.4,20.7,0,0,0
1/10/2019 10:45,41.5,21.2,0,0,0
1/10/2019 11:00,40.3,21.7,0,0,0
1/10/2019 11:15,39.9,21.8,0,0,0
1/10/2019 11:30,39,22.4,0,0,0
1/10/2019 11:45,38.4,22.6,0,0,0
1/10/2019 12:00,36.9,22.8,0,0,0
1/10/2019 12:15,36.3,23.1,0,0,0
1/10/2019 12:30,33.9,24,0,0,0
1/10/2019 12:45,33.4,23.8,0,0,0
1/10/2019 13:00,32.3,24.1,0,0,0
1/10/2019 13:15,31.1,24.3,0,0,0
1/10/2019 13:30,31.1,24.3,0,0,0
1/10/2019 13:45,31.1,24.2,0,0,0
1/10/2019 14:00,31.5,24.4,0,0,0
1/10/2019 14:15,30.3,24.8,0,0,0
1/10/2019 14:30,29.9,24.9,0,0,0
1/10/2019 14:45,29.7,24.8,0,0,0
1/10/2019 15:00,29.8,25,0,0,0
1/10/2019 15:15,29.3,25.4,0,0,0
1/10/2019 15:30,29.6,25,0,0,0
1/10/2019 15:45,29.8,25.1,0,0,0
1/10/2019 16:00,29.4,25.2,0,0,0
1/10/2019 16:15,29.1,25.2,0,0,0
1/10/2019 16:30,29,24.9,0,0,0
1/10/2019 16:45,28.5,24.9,0,0,0
1/10/2019 17:00,29.1,24.4,0,0,0
1/10/2019 17:15,28.7,24.3,0,0,0
1/10/2019 17:30,28.1,23.9,0,0,0
1/10/2019 17:45,30.1,23.5,0,0,0
1/10/2019 18:00,31.8,23,0,0,0
1/10/2019 18:15,33.7,22.5,0,0,0
1/10/2019 18:30,34.7,22,0,0,0
1/10/2019 18:45,34.8,21.6,0,0,0
1/10/2019 19:00,34.9,21.2,0,0,0
1/10/2019 19:15,35.6,20.8,0,0,0
1/10/2019 19:30,36.1,20.4,0,0,0
1/10/2019 19:45,36.1,20.1,0,0,0
1/10/2019 20:00,36.4,19.8,0,0,0
1/10/2019 20:15,36.6,19.6,0,0,0
1/10/2019 20:30,36.5,19.5,0,0,0
1/10/2019 20:45,36.7,19.3,0,0,0
1/10/2019 21:00,36.3,19,0,0,0
1/10/2019 21:15,36,18.7,0,0,0
1/10/2019 21:30,35.3,18.5,0,0,0
1/10/2019 21:45,35.5,18.5,0,0,0
1/10/2019 22:00,36.6,18.3,0,0,0
1/10/2019 22:15,37.6,18.1,0,0,0
1/10/2019 22:30,38.2,18,0,0,0
1/10/2019 22:45,39.2,17.8,0,0,0
1/10/2019 23:00,40.6,17.5,0,0,0
1/10/2019 23:15,42.2,17.2,0,0,0
1/10/2019 23:30,43.5,16.9,0,0,0
1/10/2019 23:45,44.5,16.6,0,0,0
1/11/2019 0:00,44.8,16.5,0,0,0
1/11/2019 0:15,45,16.5,0,0,0
1/11/2019 0:30,45.1,16.6,0,0,0
1/11/2019 0:45,44.9,16.8,0,0,0
1/11/2019 1:00,45.8,16.5,0,0,0
1/11/2019 1:15,46.7,16.3,0,0,0
1/11/2019 1:30,48.5,15.8,0,0,0
1/11/2019 1:45,49.9,15.4,0,0,0
1/11/2019 2:00,50.6,15.2,0,0,0
1/11/2019 2:15,50.7,15.1,0,0,0
1/11/2019 2:30,51.5,14.8,0,0,0
1/11/2019 2:45,51.7,14.7,0,0,0
1/11/2019 3:00,51.7,14.7,0,0,0
1/11/2019 3:15,52,14.8,0,0,0
1/11/2019 3:30,52,14.7,0,0,0
1/11/2019 3:45,53,14.4,0,0,0
1/11/2019 4:00,53.7,14.1,0,0,0
1/11/2019 4:15,54.5,14,0,0,0
1/11/2019 4:30,54.4,14.1,0,0,0
1/11/2019 4:45,55.1,14,0,0,0
1/11/2019 5:00,56.7,13.6,0,0,0
1/11/2019 5:15,57.6,13.4,0,0,0
1/11/2019 5:30,58.1,13.2,0,0,0
1/11/2019 5:45,59.5,12.8,0,0,0
1/11/2019 6:00,63,12.1,0,0,0
1/11/2019 6:15,64.8,11.7,0,0,0
1/11/2019 6:30,64.8,11.8,0,0,0
1/11/2019 6:45,61.3,12.8,0,0,0
1/11/2019 7:00,60.4,13.2,0,0,0
1/11/2019 7:15,58.2,14,0,0,0
1/11/2019 7:30,54.4,15.3,0,0,0
1/11/2019 7:45,51.4,16.3,0,0,0
1/11/2019 8:00,49.4,17,0,0,0
1/11/2019 8:15,47.8,17.7,0,0,0
1/11/2019 8:30,46.5,18.2,0,0,0
1/11/2019 8:45,45.4,18.7,0,0,0
1/11/2019 9:00,44.6,19.2,0,0,0
1/11/2019 9:15,44.4,19.3,0,0,0
1/11/2019 9:30,44.3,19.5,0,0,0
1/11/2019 9:45,43,20.2,0,0,0
1/11/2019 10:00,45.2,20,0,0,0
1/11/2019 10:15,45.1,20.4,0,0,0
1/11/2019 10:30,43.6,21.1,0,0,0
1/11/2019 10:45,42.7,21.1,0,0,0
1/11/2019 11:00,42.1,21.1,0,0,0
1/11/2019 11:15,40.8,21.7,0,0,0
1/11/2019 11:30,39,22.1,0,0,0
1/11/2019 11:45,38,22.5,0,0,0
1/11/2019 12:00,37.2,22.7,0,0,0
1/11/2019 12:15,35.6,22.7,0,0,0
1/11/2019 12:30,35.2,22.9,0,0,0
1/11/2019 12:45,34.2,23.2,0,0,0
1/11/2019 13:00,33.2,23.4,0,0,0
1/11/2019 13:15,32.3,23.8,0,0,0
1/11/2019 13:30,31.4,24,0,0,0
1/11/2019 13:45,30.7,24.4,0,0,0
1/11/2019 14:00,30.6,24.2,0,0,0
1/11/2019 14:15,29.4,24.4,0,0,0
1/11/2019 14:30,28.6,24.6,0,0,0
1/11/2019 14:45,27.6,24.6,0,0,0
1/11/2019 15:00,26.7,24.7,0,0,0
1/11/2019 15:15,25.6,25,0,0,0
1/11/2019 15:30,25,24.7,0,0,0
1/11/2019 15:45,24.3,24.8,0,0,0
1/11/2019 16:00,25,24.7,0,0,0
1/11/2019 16:15,24.1,24.6,0,0,0
1/11/2019 16:30,25.4,24.3,0,0,0
1/11/2019 16:45,26.8,24.1,0,0,0
1/11/2019 17:00,26.2,24,0,0,0
1/11/2019 17:15,26,23.8,0,0,0
1/11/2019 17:30,26.7,23.5,0,0,0
1/11/2019 17:45,27.7,23.1,0,0,0
1/11/2019 18:00,27.8,22.6,0,0,0
1/11/2019 18:15,25.7,22.2,0,0,0
1/11/2019 18:30,26.5,21.9,0,0,0
1/11/2019 18:45,28.2,21.6,0,0,0
1/11/2019 19:00,29.2,21.2,0,0,0
1/11/2019 19:15,29.8,21,0,0,0
1/11/2019 19:30,30.6,20.8,0,0,0
1/11/2019 19:45,31.6,20.5,0,0,0
1/11/2019 20:00,32.5,20.2,0,0,0
1/11/2019 20:15,33.8,20,0,0,0
1/11/2019 20:30,35.5,19.9,0,0,0
1/11/2019 20:45,36.4,19.6,0,0,0
1/11/2019 21:00,37,19.3,0,0,0
1/11/2019 21:15,37.5,19,0,0,0
1/11/2019 21:30,38.2,18.7,0,0,0
1/11/2019 21:45,38.8,18.4,0,0,0
1/11/2019 22:00,39.3,18.2,0,0,0
1/11/2019 22:15,39.9,17.8,0,0,0
1/11/2019 22:30,41,17.2,0,0,0
1/11/2019 22:45,41.5,16.8,0,0,0
1/11/2019 23:00,40.7,16.8,0,0,0
1/11/2019 23:15,40.6,16.8,0,0,0
1/11/2019 23:30,41.5,16.4,0,0,0
1/11/2019 23:45,42.7,15.9,0,0,0
1/12/2019 0:00,44,15.3,0,0,0
1/12/2019 0:15,45.2,14.9,0,0,0
1/12/2019 0:30,45.5,14.8,0,0,0
1/12/2019 0:45,44.9,15,0,0,0
1/12/2019 1:00,42,15.8,0,0,0
1/12/2019 1:15,42.1,15.7,0,0,0
1/12/2019 1:30,42.9,15.4,0,0,0
1/12/2019 1:45,43.5,15.4,0,0,0
1/12/2019 2:00,44.6,15.2,0,0,0
1/12/2019 2:15,45.9,15,0,0,0
1/12/2019 2:30,47,14.7,0,0,0
1/12/2019 2:45,47.9,14.5,0,0,0
1/12/2019 3:00,48.6,14.4,0,0,0
1/12/2019 3:15,49.3,14.3,0,0,0
1/12/2019 3:30,50.3,14,0,0,0
1/12/2019 3:45,52.1,13.6,0,0,0
1/12/2019 4:00,53.9,13.2,0,0,0
1/12/2019 4:15,55.2,13,0,0,0
1/12/2019 4:30,56.1,12.9,0,0,0
1/12/2019 4:45,57.9,12.5,0,0,0
1/12/2019 5:00,58.4,12.5,0,0,0
1/12/2019 5:15,58.4,12.6,0,0,0
1/12/2019 5:30,58.4,12.7,0,0,0
1/12/2019 5:45,58.4,12.8,0,0,0
1/12/2019 6:00,59.1,12.6,0,0,0
1/12/2019 6:15,60.8,12.3,0,0,0
1/12/2019 6:30,62.3,12,0,0,0
1/12/2019 6:45,63.7,11.7,0,0,0
1/12/2019 7:00,64.4,11.8,0,0,0
1/12/2019 7:15,62.5,12.6,0,0,0
1/12/2019 7:30,58.8,13.9,0,0,0
1/12/2019 7:45,55.9,15,0,0,0
1/12/2019 8:00,52.4,16.2,0,0,0
1/12/2019 8:15,50.4,16.8,0,0,0
1/12/2019 8:30,48.3,17.6,0,0,0
1/12/2019 8:45,47.6,17.8,0,0,0
1/12/2019 9:00,45.2,18.3,0,0,0
1/12/2019 9:15,43.5,18.6,0,0,0
1/12/2019 9:30,41.8,19,0,0,0
1/12/2019 9:45,39.9,19.6,0,0,0
1/12/2019 10:00,38,19.6,0,0,0
1/12/2019 10:15,36.5,20.1,0,0,0
1/12/2019 10:30,34.3,20.3,0,0,0
1/12/2019 10:45,31.1,20.7,0,0,0
1/12/2019 11:00,28.1,21.3,0,0,0
1/12/2019 11:15,25.6,22.1,0,0,0
1/12/2019 11:30,23.5,22.6,0,0,0
1/12/2019 11:45,22.5,22.8,0,0,0
1/12/2019 12:00,22.8,23.2,0,0,0
1/12/2019 12:15,22.1,23.7,0,0,0
1/12/2019 12:30,21.4,23.8,0,0,0
1/12/2019 12:45,19.4,24.2,0,0,0
1/12/2019 13:00,18.6,24.3,0,0,0
1/12/2019 13:15,18.8,24.4,0,0,0
1/12/2019 13:30,18.7,25,0,0,0
1/12/2019 13:45,19.2,24.7,0,0,0
1/12/2019 14:00,19.3,25,0,0,0
1/12/2019 14:15,18.1,25.8,0,0,0
1/12/2019 14:30,17.9,25.5,0,0,0
1/12/2019 14:45,17.4,25.9,0,0,0
1/12/2019 15:00,17.4,26.2,0,0,0
1/12/2019 15:15,17.4,25.8,0,0,0
1/12/2019 15:30,17.5,25.8,0,0,0
1/12/2019 15:45,17.2,26.3,0,0,0
1/12/2019 16:00,17.7,25.8,0,0,0
1/12/2019 16:15,17.9,25.7,0,0,0
1/12/2019 16:30,18.3,25.4,0,0,0
1/12/2019 16:45,18.5,25.6,0,0,0
1/12/2019 17:00,18.8,25.2,0,0,0
1/12/2019 17:15,18.8,24.8,0,0,0
1/12/2019 17:30,18.9,24.6,0,0,0
1/12/2019 17:45,19.1,24.1,0,0,0
